tijdstip;temperatuur;PAR;zonlicht;RV;neerslag
5/08/2018 2:26;17.48;2.88;585.88;84.91;0
5/08/2018 2:28;17.48;2.85;561.32;85.02;0
5/08/2018 2:30;17.46;2.86;575.49;84.98;0
5/08/2018 2:32;17.43;2.87;581.36;85;0
5/08/2018 2:34;17.39;2.89;552.15;85.01;0
5/08/2018 2:36;17.36;2.9;550.29;85;0
5/08/2018 2:38;17.33;2.89;561.16;84.99;0
5/08/2018 2:40;17.31;2.89;545.48;84.93;0
5/08/2018 2:42;17.29;2.88;560.09;85;0
5/08/2018 2:44;17.29;2.86;554.89;84.91;0
5/08/2018 2:46;17.27;2.89;559.49;85.03;0
5/08/2018 2:48;17.26;2.89;544.33;84.82;0
5/08/2018 2:50;17.24;2.89;549.76;84.98;0
5/08/2018 2:52;17.22;2.85;549.98;84.93;0
5/08/2018 2:54;17.21;2.88;539.73;85;0
5/08/2018 2:56;17.19;2.9;541.3;85;0
5/08/2018 2:58;17.18;2.9;528.58;84.92;0
5/08/2018 3:00;17.14;2.92;532.12;84.93;0
5/08/2018 3:02;17.12;2.9;534.95;84.87;0
5/08/2018 3:04;17.09;2.88;519.58;84.91;0
5/08/2018 3:06;17.08;2.87;537.4;84.93;0
5/08/2018 3:08;17.07;2.89;532.19;84.86;0
5/08/2018 3:10;17.09;2.88;516.36;84.91;0
5/08/2018 3:12;17.1;2.86;520.58;84.9;0
5/08/2018 3:14;17.1;2.87;528.46;84.79;0
5/08/2018 3:16;17.09;2.9;527.07;85.05;0
5/08/2018 3:18;17.07;2.89;514.52;85.05;0
5/08/2018 3:20;17.07;2.92;517.39;84.92;0
5/08/2018 3:22;17.05;2.89;507.92;84.99;0
5/08/2018 3:24;17.04;2.89;507.95;84.94;0
5/08/2018 3:26;17.02;2.9;506.8;84.98;0
5/08/2018 3:28;17;2.9;492.26;84.93;0
5/08/2018 3:30;16.98;2.86;507.35;85.04;0
5/08/2018 3:32;16.96;2.86;511.09;85.02;0
5/08/2018 3:34;16.92;2.84;481.29;84.94;0
5/08/2018 3:36;16.88;2.85;482.06;84.97;0
5/08/2018 3:38;16.85;2.9;486.04;85;0
5/08/2018 3:40;16.81;2.88;470.1;84.93;0
5/08/2018 3:42;16.8;2.92;494.63;84.95;0
5/08/2018 3:44;16.79;2.91;480.41;84.95;0
5/08/2018 3:46;16.75;2.95;484.34;85;0
5/08/2018 3:48;16.75;2.91;488.95;84.98;0
5/08/2018 3:50;16.74;2.87;487.24;84.95;0
5/08/2018 3:52;16.73;2.89;477.77;84.89;0
5/08/2018 3:54;16.73;2.9;474.57;84.96;0
5/08/2018 3:56;16.71;2.91;476.15;84.96;0
5/08/2018 3:58;16.69;2.91;458.64;84.91;0
5/08/2018 4:00;16.66;2.9;473.7;85;0
5/08/2018 4:02;16.62;2.88;462.66;84.96;0
5/08/2018 4:04;16.61;2.88;470.57;84.98;0
5/08/2018 4:06;16.56;2.89;462.85;85.03;0
5/08/2018 4:08;16.53;2.92;476.32;84.9;0
5/08/2018 4:10;16.53;2.91;461.99;84.93;0
5/08/2018 4:12;16.53;2.89;456.73;84.99;0
5/08/2018 4:14;16.5;2.9;455.73;84.94;0
5/08/2018 4:16;16.47;2.88;468.55;84.98;0
5/08/2018 4:18;16.47;2.89;456.85;84.88;0
5/08/2018 4:20;16.49;2.9;448.94;84.94;0
5/08/2018 4:22;16.45;2.87;452.52;84.93;0
5/08/2018 4:24;16.42;2.87;474.49;84.87;0
5/08/2018 4:26;16.39;2.89;450.04;84.96;0
5/08/2018 4:28;16.38;2.89;459.05;85;0
5/08/2018 4:30;16.37;2.91;442.67;84.98;0
5/08/2018 4:32;16.38;2.9;442.63;85.05;0
5/08/2018 4:34;16.36;2.88;440.9;84.93;0
5/08/2018 4:36;16.34;2.87;447.08;84.97;0
5/08/2018 4:38;16.32;2.88;433.1;84.92;0
5/08/2018 4:40;16.29;2.92;466.43;84.89;0
5/08/2018 4:42;16.28;2.89;448.84;84.88;0
5/08/2018 4:44;16.26;2.88;448.47;84.98;0
5/08/2018 4:46;16.25;2.87;446.3;84.84;0
5/08/2018 4:48;16.24;2.87;435.34;84.96;0
5/08/2018 4:50;16.25;2.9;441.02;84.88;0
5/08/2018 4:52;16.24;2.91;438.97;84.9;0
5/08/2018 4:54;16.23;2.93;420.39;84.92;0
5/08/2018 4:56;16.21;2.91;419.65;84.97;0
5/08/2018 4:58;16.17;2.91;417.75;84.95;0
5/08/2018 5:00;16.14;2.93;412.53;84.92;0
5/08/2018 5:02;16.11;2.88;395.54;84.91;0
5/08/2018 5:04;16.07;2.89;428.34;84.9;0
5/08/2018 5:06;16.07;2.9;417.67;84.88;0
5/08/2018 5:08;16.06;2.91;415.59;84.89;0
5/08/2018 5:10;16.06;2.88;447.14;84.91;0
5/08/2018 5:12;16.09;2.87;415.39;84.93;0
5/08/2018 5:14;16.09;2.85;421.45;84.89;0
5/08/2018 5:16;16.1;2.86;410.6;84.97;0
5/08/2018 5:18;16.09;2.87;418.14;84.95;0
5/08/2018 5:20;16.09;2.91;414.51;84.93;0
5/08/2018 5:22;16.08;2.91;411.46;84.92;0
5/08/2018 5:24;16.07;2.9;409.15;84.9;0
5/08/2018 5:26;16.08;2.92;414.79;84.9;0
5/08/2018 5:28;16.08;2.93;411.14;84.97;0
5/08/2018 5:30;16.05;2.97;416.85;84.87;0
5/08/2018 5:32;16.04;2.95;408.8;84.92;0
5/08/2018 5:34;16.02;2.99;407.28;84.93;0
5/08/2018 5:36;16.01;3.04;405.87;84.96;0
5/08/2018 5:38;15.99;3.09;405.29;84.88;0
5/08/2018 5:40;16.02;3.17;414;84.96;0
5/08/2018 5:42;16.04;3.24;405.34;84.87;0
5/08/2018 5:44;16.04;3.38;397.45;84.94;0
5/08/2018 5:46;16.06;3.56;409.51;84.97;0
5/08/2018 5:48;16.07;3.8;395.73;84.95;0
5/08/2018 5:50;16.09;4.09;403.99;84.86;0
5/08/2018 5:52;16.07;4.45;392.98;84.92;0
5/08/2018 5:54;16.08;4.95;394.28;84.99;0
5/08/2018 5:56;16.06;5.52;386.73;84.98;0
5/08/2018 5:58;16.04;6.21;390.78;84.99;0
5/08/2018 6:00;16.04;7.08;392.85;84.93;0
5/08/2018 6:02;16.02;8.05;376.15;84.89;0
5/08/2018 6:04;16.04;9.21;386.41;84.97;0
5/08/2018 6:06;16.03;10.6;387.08;84.95;0
5/08/2018 6:08;16.05;12.11;387.02;84.92;0
5/08/2018 6:10;16.05;13.71;388.28;84.92;0
5/08/2018 6:12;16.03;15.49;387.06;84.96;0
5/08/2018 6:14;16.01;17.47;369.88;84.87;0
5/08/2018 6:16;15.98;19.72;389.55;84.95;0
5/08/2018 6:18;15.95;22.15;369.81;84.98;0
5/08/2018 6:20;15.93;24.74;383.07;84.89;0
5/08/2018 6:22;15.91;27.51;378.95;84.97;0
5/08/2018 6:24;15.9;30.53;392.24;84.92;0
5/08/2018 6:26;15.91;33.76;379.22;84.89;0
5/08/2018 6:28;15.9;37.22;393.37;84.87;0
5/08/2018 6:30;15.88;41.04;388.4;84.87;0
5/08/2018 6:32;15.88;44.89;388.31;84.98;0
5/08/2018 6:34;15.91;48.83;387.53;84.87;0
5/08/2018 6:36;15.9;52.77;396.3;84.91;0
5/08/2018 6:38;15.91;56.99;384.63;84.96;0
5/08/2018 6:40;15.9;61.63;407.8;84.91;0
5/08/2018 6:42;15.9;67.83;383.94;84.96;0
5/08/2018 6:44;15.9;75.29;395.18;84.95;0
5/08/2018 6:46;15.92;83.37;388.58;84.99;0
5/08/2018 6:48;15.94;89.97;393.51;85.04;0
5/08/2018 6:50;15.97;96.1;383.83;84.99;0
5/08/2018 6:52;15.96;101.53;393.7;84.92;0
5/08/2018 6:54;15.96;107.95;385.96;85.01;0
5/08/2018 6:56;15.97;116.8;380.4;84.89;0
5/08/2018 6:58;15.97;124.32;406.5;84.91;0
5/08/2018 7:00;15.99;130.84;403.12;84.96;0
5/08/2018 7:02;16.02;139.05;401.04;85.01;0
5/08/2018 7:04;16.07;149.76;405.55;84.96;0
5/08/2018 7:06;16.12;160.29;411.65;84.91;0
5/08/2018 7:08;16.16;169.85;430.29;84.99;0
5/08/2018 7:10;16.2;174.72;425.83;84.98;0
5/08/2018 7:12;16.21;179.35;449.35;85.02;0
5/08/2018 7:14;16.26;190.92;465.37;84.94;0
5/08/2018 7:16;16.3;184.2;460.56;85.02;0
5/08/2018 7:18;16.29;128.17;468.48;84.91;0
5/08/2018 7:20;16.25;149.86;496.46;84.92;0
5/08/2018 7:22;16.26;188.19;505.23;84.9;0
5/08/2018 7:24;16.31;237.42;474.35;84.99;0
5/08/2018 7:26;16.35;261.36;503.15;84.86;0
5/08/2018 7:28;16.42;288.82;499.77;84.98;0
5/08/2018 7:30;16.49;271.52;496.8;85.06;0
5/08/2018 7:32;16.61;313.05;500.26;85.02;0
5/08/2018 7:34;16.7;291.98;504.65;84.96;0
5/08/2018 7:36;16.78;282.82;506.62;85.05;0
5/08/2018 7:38;16.84;196.58;530.49;85.06;0
5/08/2018 7:40;16.88;199.71;544.42;84.97;0
5/08/2018 7:42;16.91;289.72;567.95;84.92;0
5/08/2018 7:44;16.99;374.36;551.17;85.09;0
5/08/2018 7:46;17.13;361.59;560.13;84.98;0
5/08/2018 7:48;17.27;373.15;584.23;84.94;0
5/08/2018 7:50;17.38;384.81;571.08;85.01;0
5/08/2018 7:52;17.5;404.68;576.49;84.97;0
5/08/2018 7:54;17.65;406.47;584.15;85.09;0
5/08/2018 7:56;17.75;421.88;611.04;85.05;0
5/08/2018 7:58;17.77;430.92;609.01;85.07;0
5/08/2018 8:00;17.81;441.28;629.69;85.03;0
5/08/2018 8:02;17.91;445.19;620.27;84.99;0
5/08/2018 8:04;18.01;458.91;633.04;85.06;0
5/08/2018 8:06;18.11;473.17;660.85;85.13;0
5/08/2018 8:08;18.12;466.95;657.61;85.06;0
5/08/2018 8:10;18.02;475.53;666.55;85.09;0
5/08/2018 8:12;18.03;542.94;670.74;85.15;0
5/08/2018 8:14;18.07;519.5;682.51;85.07;0
5/08/2018 8:16;18.17;553.38;689.48;85.17;0
5/08/2018 8:18;18.25;557.17;700.6;85.09;0
5/08/2018 8:20;18.18;575.53;710.3;85.11;0
5/08/2018 8:22;18.11;527.92;718.19;85.01;0
5/08/2018 8:24;18.15;540.59;725.07;85.09;0
5/08/2018 8:26;18.2;592.95;742.16;85.14;0
5/08/2018 8:28;18.29;588.25;738.87;85.1;0
5/08/2018 8:30;18.3;570.01;752.55;85.04;0
5/08/2018 8:32;18.39;635.19;754.43;85.11;0
5/08/2018 8:34;18.51;623.14;754.43;85.08;0
5/08/2018 8:36;18.6;647.35;772.07;85.08;0
5/08/2018 8:38;18.7;665.29;774.95;84.87;0
5/08/2018 8:40;18.69;673.49;773.61;84.76;0
5/08/2018 8:42;18.74;686.86;786.41;84.33;0
5/08/2018 8:44;18.83;694.54;799.78;84.01;0
5/08/2018 8:46;19.06;705.07;798.39;83.49;0
5/08/2018 8:48;19.37;715.21;797.11;81.5;0
5/08/2018 8:50;19.42;734.32;811.18;80.54;0
5/08/2018 8:52;19.3;750.41;824.76;80.04;0
5/08/2018 8:54;19.31;766.05;820.63;79.49;0
5/08/2018 8:56;19.44;767.12;830.67;79.11;0
5/08/2018 8:58;19.68;775.6;832.66;77.53;0
5/08/2018 9:00;19.61;789.88;841.7;77.06;0
5/08/2018 9:02;19.62;731.16;847.94;77.08;0
5/08/2018 9:04;19.76;819.52;845.83;76.73;0
5/08/2018 9:06;19.92;822.76;858.42;75.32;0
5/08/2018 9:08;20.01;816.48;855.56;74.22;0
5/08/2018 9:10;20.08;851.05;873.25;73.26;0
5/08/2018 9:12;20.15;860.63;877.88;72.57;0
5/08/2018 9:14;20.31;883.75;875.75;71.64;0
5/08/2018 9:16;20.33;905.08;877.73;71.68;0
5/08/2018 9:18;20.43;939.71;885.39;71.24;0
5/08/2018 9:20;20.5;541.88;887.67;70.95;0
5/08/2018 9:22;20.52;750.21;897.89;70.93;0
5/08/2018 9:24;20.49;662.4;907.13;69.88;0
5/08/2018 9:26;20.48;991.91;903.7;69.39;0
5/08/2018 9:28;20.37;810.48;914.07;70.47;0
5/08/2018 9:30;20.37;703.02;928.78;69.84;0
5/08/2018 9:32;20.32;926.33;934.94;69.67;0
5/08/2018 9:34;20.43;784.08;927.6;69.81;0
5/08/2018 9:36;20.64;600.78;923.91;69.31;0
5/08/2018 9:38;20.65;877.52;943.13;68.28;0
5/08/2018 9:40;20.57;1058.71;929.16;68.17;0
5/08/2018 9:42;20.65;1119.07;939.53;68.16;0
5/08/2018 9:44;20.85;1119.33;937.84;66.92;0
5/08/2018 9:46;21.06;1155.52;928.27;66.13;0
5/08/2018 9:48;21.32;1190.73;943.37;64.75;0
5/08/2018 9:50;21.31;1209.04;936.94;63.18;0
5/08/2018 9:52;21.17;1229.82;948.37;63.39;0
5/08/2018 9:54;21.33;1203.34;960.78;63.14;0
5/08/2018 9:56;21.34;1181.1;962.04;62.37;0
5/08/2018 9:58;21.26;1168.54;967.89;63.38;0
5/08/2018 10:00;21.5;1118.22;983.71;62.45;0
5/08/2018 10:02;21.23;1185.65;997.78;62.59;0
5/08/2018 10:04;20.98;1203.5;1001.46;63.65;0
5/08/2018 10:06;21;1160.28;992.9;63.07;0
5/08/2018 10:08;21.27;1228.03;1005.51;60.03;0
5/08/2018 10:10;21.31;1236.49;992.72;60.43;0
5/08/2018 10:12;21.41;1068.99;1016.19;61.8;0
5/08/2018 10:14;21.5;1150.72;1013.2;61.5;0
5/08/2018 10:16;21.38;1072.11;1026.26;60.64;0
5/08/2018 10:18;21.34;1228.57;1017.13;60.77;0
5/08/2018 10:20;21.58;1221.64;1016.61;60.15;0
5/08/2018 10:22;21.81;990.02;1010.46;59;0
5/08/2018 10:24;21.61;1219.09;1027.78;57.96;0
5/08/2018 10:26;21.49;1133.15;1021.57;58.68;0
5/08/2018 10:28;21.63;1219.59;1033.5;59.17;0
5/08/2018 10:30;21.48;870.31;1041.68;59.28;0
5/08/2018 10:32;21.36;1265.2;1046.36;60.04;0
5/08/2018 10:34;21.65;1255.59;1033.64;59.05;0
5/08/2018 10:36;21.83;1293.47;1026.56;58.76;0
5/08/2018 10:38;22.01;1292.67;1027.52;58.29;0
5/08/2018 10:40;22.25;1307.15;1026.97;57.24;0
5/08/2018 10:42;21.8;1319.31;1033.04;58.73;0
5/08/2018 10:44;21.72;1347.43;1037.06;58.29;0
5/08/2018 10:46;21.58;1382.05;1042.65;57.98;0
5/08/2018 10:48;21.67;1399.01;1043.25;56.67;0
5/08/2018 10:50;21.71;1375.15;1043.51;56.11;0
5/08/2018 10:52;21.86;1368.28;1051.65;55.48;0
5/08/2018 10:54;22.12;1314.83;1051.22;53.89;0
5/08/2018 10:56;21.9;1363.27;1059.18;54.19;0
5/08/2018 10:58;21.89;1345.31;1057.3;54.52;0
5/08/2018 11:00;22.05;1399.85;1055.76;54.53;0
5/08/2018 11:02;22.07;1419.94;1054.11;53.77;0
5/08/2018 11:04;22.13;1409.67;1053.21;51.36;0
5/08/2018 11:06;22.08;1418;1055.75;52.13;0
5/08/2018 11:08;22.2;1433.95;1056.6;52.72;0
5/08/2018 11:10;22.14;1404.74;1052.49;53.06;0
5/08/2018 11:12;22.07;1308.84;1065.13;53.17;0
5/08/2018 11:14;22.12;1286.99;1064;51.59;0
5/08/2018 11:16;22.01;1288.93;1061.31;52.81;0
5/08/2018 11:18;22.54;1325.54;1056.3;52.04;0
5/08/2018 11:20;22.6;1289.43;1058.35;50.93;0
5/08/2018 11:22;22.16;1378.97;1060.34;51.8;0
5/08/2018 11:24;22.18;1474.8;1065.52;51.95;0
5/08/2018 11:26;22.48;1496.45;1065.92;51;0
5/08/2018 11:28;22.49;1447.1;1054.05;51.25;0
5/08/2018 11:30;22.56;1493.69;1047.38;51.84;0
5/08/2018 11:32;22.72;1516.67;1048.04;51.7;0
5/08/2018 11:34;22.72;1520.34;1045.25;51.76;0
5/08/2018 11:36;22.76;1520.37;1053.61;51.85;0
5/08/2018 11:38;22.92;1530.63;1057.84;50.42;0
5/08/2018 11:40;22.77;1482.16;1058.09;52.09;0
5/08/2018 11:42;22.81;1539.79;1052.62;52.34;0
5/08/2018 11:44;23.1;1533.17;1054.63;51.41;0
5/08/2018 11:46;23.09;1531.82;1053.72;51.58;0
5/08/2018 11:48;23.16;1533.84;1041.14;50.97;0
5/08/2018 11:50;23.28;1532.93;1046.75;49.34;0
5/08/2018 11:52;23.17;1535.94;1051.81;48.94;0
5/08/2018 11:54;23.22;1540.85;1060.52;48.76;0
5/08/2018 11:56;22.92;1544.45;1075.29;48.98;0
5/08/2018 11:58;23.2;1559.75;1081.9;48.98;0
5/08/2018 12:00;23.1;1563.93;1086.76;49.77;0
5/08/2018 12:02;23.02;1577.17;1088.63;49.6;0
5/08/2018 12:04;22.95;1589.23;1080.86;50.14;0
5/08/2018 12:06;23.16;1589.72;1083.74;48.11;0
5/08/2018 12:08;23.17;1595.98;1089.68;47.98;0
5/08/2018 12:10;23.41;1593.14;1094.54;47.61;0
5/08/2018 12:12;23.03;1614.45;1099;49.49;0
5/08/2018 12:14;23.19;1621.21;1101.27;49.6;0
5/08/2018 12:16;23.45;1616.05;1093.72;48.69;0
5/08/2018 12:18;23.23;1589.25;1084.94;49.39;0
5/08/2018 12:20;23.51;1556.69;1088.07;48.75;0
5/08/2018 12:22;23.4;1581.79;1097.9;48.88;0
5/08/2018 12:24;23.47;1594.32;1091.29;47.49;0
5/08/2018 12:26;23.82;1609.42;1093.79;46.42;0
5/08/2018 12:28;23.3;1616.09;1112.64;47.52;0
5/08/2018 12:30;23.01;1608.55;1119.09;48.72;0
5/08/2018 12:32;23.3;1603.66;1112.61;47.86;0
5/08/2018 12:34;23.71;1606.4;1097.5;46.63;0
5/08/2018 12:36;24.02;1596.32;1094.2;45.7;0
5/08/2018 12:38;23.82;1600.03;1103.71;46.18;0
5/08/2018 12:40;23.73;1586.6;1099.48;46.42;0
5/08/2018 12:42;23.88;1564.04;1100.01;45.34;0
5/08/2018 12:44;23.58;1603.13;1109.27;45.6;0
5/08/2018 12:46;23.57;1653.29;1108.92;45.68;0
5/08/2018 12:48;23.96;1657.92;1097.45;45.17;0
5/08/2018 12:50;24.39;1658.73;1100.09;44.85;0
5/08/2018 12:52;24.07;1668.49;1111.82;44.78;0
5/08/2018 12:54;23.7;1685.51;1117.38;45.54;0
5/08/2018 12:56;23.86;1678.3;1118.06;46.17;0
5/08/2018 12:58;23.82;1612.25;1122.49;46.85;0
5/08/2018 13:00;24;1671.83;1113.07;46.44;0
5/08/2018 13:02;24.37;1689.26;1110.88;45.54;0
5/08/2018 13:04;24.45;1705.51;1108.24;44.49;0
5/08/2018 13:06;24.27;1690.11;1114.19;44.94;0
5/08/2018 13:08;24.38;1622.35;1111.63;44.74;0
5/08/2018 13:10;24.59;1678.67;1116.95;43.91;0
5/08/2018 13:12;23.94;1704.57;1118.55;44.67;0
5/08/2018 13:14;23.89;1701.88;1108.96;45.02;0
5/08/2018 13:16;24.17;1702.65;1100.88;44.91;0
5/08/2018 13:18;24.76;1694.89;1092.51;43.6;0
5/08/2018 13:20;24.86;1678.77;1094.67;42.9;0
5/08/2018 13:22;24.91;1689.63;1106.43;42.26;0
5/08/2018 13:24;24.5;1693.79;1118.51;42.45;0
5/08/2018 13:26;24.62;1680.55;1130.25;42.13;0
5/08/2018 13:28;24.7;1685.43;1139.07;41.94;0
5/08/2018 13:30;24.92;1690.19;1129.15;41.5;0
5/08/2018 13:32;25.31;1704.92;1108.42;40.45;0
5/08/2018 13:34;25.14;1716.01;1126.28;40.13;0
5/08/2018 13:36;24.52;1719.53;1134.9;41.43;0
5/08/2018 13:38;24.51;1716.44;1124.78;41.56;0
5/08/2018 13:40;24.94;1712.4;1125.74;40.11;0
5/08/2018 13:42;25.42;1696.82;1108.66;39.74;0
5/08/2018 13:44;25.56;1690.9;1114.16;39.81;0
5/08/2018 13:46;25.01;1701.52;1143.93;40.57;0
5/08/2018 13:48;24.65;1709.39;1147.47;41.71;0
5/08/2018 13:50;24.8;1712.65;1144.05;41.83;0
5/08/2018 13:52;24.87;1708.68;1143.15;41.88;0
5/08/2018 13:54;25.45;1708.12;1131.39;39.92;0
5/08/2018 13:56;25.43;1704.62;1130.36;39.14;0
5/08/2018 13:58;24.91;1703.71;1143.38;40.39;0
5/08/2018 14:00;25.11;1703.19;1142.9;38.5;0
5/08/2018 14:02;25.11;1699.91;1144.31;37.82;0
5/08/2018 14:04;24.84;1702.94;1148.61;38.88;0
5/08/2018 14:06;25.14;1694.91;1152.23;39.37;0
5/08/2018 14:08;24.97;1698.7;1158.42;39.58;0
5/08/2018 14:10;25.18;1702.03;1159.47;38.56;0
5/08/2018 14:12;25.24;1702.3;1159.29;39.5;0
5/08/2018 14:14;25.11;1696.13;1166.51;40.07;0
5/08/2018 14:16;24.88;1695.05;1167.75;40.87;0
5/08/2018 14:18;25.15;1693.18;1156.66;40.54;0
5/08/2018 14:20;25.27;1690.42;1157.86;40.07;0
5/08/2018 14:22;25.5;1686.89;1155.5;39.68;0
5/08/2018 14:24;25.91;1684.16;1147.34;38.5;0
5/08/2018 14:26;25.32;1682.59;1161.58;38.74;0
5/08/2018 14:28;25.15;1681.65;1170.09;39.19;0
5/08/2018 14:30;25.37;1678.35;1164.23;38.51;0
5/08/2018 14:32;25.27;1679.91;1162.91;38.73;0
5/08/2018 14:34;25.39;1678.51;1168.58;38.54;0
5/08/2018 14:36;25.34;1675.88;1165.5;38.77;0
5/08/2018 14:38;25.44;1672.37;1156.79;39.27;0
5/08/2018 14:40;25.75;1668.8;1154.09;39.08;0
5/08/2018 14:42;26.13;1660.07;1145.51;38.11;0
5/08/2018 14:44;26.11;1655.72;1132.94;38.11;0
5/08/2018 14:46;26.09;1653.17;1138.84;37.6;0
5/08/2018 14:48;25.65;1651.69;1147.98;38.06;0
5/08/2018 14:50;25.64;1646.97;1138.4;38.24;0
5/08/2018 14:52;25.7;1642.34;1153.21;38.01;0
5/08/2018 14:54;25.68;1636.55;1152.26;38.32;0
5/08/2018 14:56;25.88;1633.92;1150.75;38.15;0
5/08/2018 14:58;26.17;1628.59;1150.39;37.64;0
5/08/2018 15:00;25.92;1624.26;1155.6;37.71;0
5/08/2018 15:02;26;1623.07;1159.59;37.87;0
5/08/2018 15:04;26.33;1617.7;1150.44;36.77;0
5/08/2018 15:06;26.03;1611.16;1152.78;37.23;0
5/08/2018 15:08;25.85;1606.4;1146.7;37.82;0
5/08/2018 15:10;26.04;1601.37;1150.62;37.29;0
5/08/2018 15:12;25.87;1596.89;1143.52;37.69;0
5/08/2018 15:14;26.25;1593.1;1146.05;37;0
5/08/2018 15:16;26.42;1587.1;1152.7;36.33;0
5/08/2018 15:18;26.54;1579.55;1151.59;35.95;0
5/08/2018 15:20;26.52;1573.01;1155.47;36.37;0
5/08/2018 15:22;26.4;1569.94;1158.97;35.9;0
5/08/2018 15:24;26.03;1565.84;1166.86;36.5;0
5/08/2018 15:26;25.96;1563.77;1164.53;36.31;0
5/08/2018 15:28;26.02;1558.4;1157.97;36.48;0
5/08/2018 15:30;26.47;1551.26;1148.58;35.86;0
5/08/2018 15:32;26.86;1542.65;1141.61;35.3;0
5/08/2018 15:34;26.72;1534.79;1151.08;35.71;0
5/08/2018 15:36;26.21;1528.8;1156.03;36.91;0
5/08/2018 15:38;26.32;1522.95;1158.18;36.49;0
5/08/2018 15:40;26.31;1514.51;1165.78;36.28;0
5/08/2018 15:42;26.47;1509.61;1160.98;36.01;0
5/08/2018 15:44;26.42;1503.05;1169.09;35.99;0
5/08/2018 15:46;26.27;1498.91;1172.9;36.2;0
5/08/2018 15:48;26.12;1495.8;1172.65;36.48;0
5/08/2018 15:50;26.36;1491.4;1159.2;36.47;0
5/08/2018 15:52;26.38;1484.14;1164.61;36.61;0
5/08/2018 15:54;26.47;1474.98;1167.05;36.05;0
5/08/2018 15:56;26.55;1463.87;1157.99;36.2;0
5/08/2018 15:58;26.52;1454.69;1141.9;36.02;0
5/08/2018 16:00;26.56;1445.71;1155.69;36.37;0
5/08/2018 16:02;26.64;1441.48;1154.98;35.95;0
5/08/2018 16:04;26.62;1433.86;1163.03;36.16;0
5/08/2018 16:06;26.7;1424.01;1170.83;35.45;0
5/08/2018 16:08;26.41;1415.3;1163.61;36.21;0
5/08/2018 16:10;26.57;1413.85;1166.5;35.85;0
5/08/2018 16:12;26.41;1406.69;1170.81;36.36;0
5/08/2018 16:14;26.38;1401.86;1176.26;36.75;0
5/08/2018 16:16;26.12;1392.65;1173.91;37.38;0
5/08/2018 16:18;26.44;1383.56;1174.92;36.91;0
5/08/2018 16:20;26.34;1374.56;1172.52;37.03;0
5/08/2018 16:22;26.45;1366.8;1168.6;37.14;0
5/08/2018 16:24;26.65;1357.75;1167.16;36.62;0
5/08/2018 16:26;26.57;1347.9;1162.99;36.86;0
5/08/2018 16:28;26.58;1339.43;1163.3;36.51;0
5/08/2018 16:30;26.77;1335.4;1159.73;36.45;0
5/08/2018 16:32;26.81;1330.16;1158.05;36.63;0
5/08/2018 16:34;26.81;1320.45;1151.82;36.62;0
5/08/2018 16:36;26.69;1312.79;1147.06;36.54;0
5/08/2018 16:38;26.82;1304.26;1136.93;36.26;0
5/08/2018 16:40;26.96;1293.42;1134.3;35.45;0
5/08/2018 16:42;26.75;1284.22;1141.38;35.12;0
5/08/2018 16:44;26.97;1275.79;1124.99;35.34;0
5/08/2018 16:46;27.34;1267.45;1124.71;34.57;0
5/08/2018 16:48;27.05;1258.4;1138.87;35.39;0
5/08/2018 16:50;27.1;1250.71;1131.69;35.58;0
5/08/2018 16:52;27.3;1242.41;1139.51;35.42;0
5/08/2018 16:54;27.36;1234.53;1139.36;35.53;0
5/08/2018 16:56;27.12;1225.56;1136.55;35.93;0
5/08/2018 16:58;27.04;1215.74;1132.91;36.19;0
5/08/2018 17:00;27.4;1204.74;1132.98;35.47;0
5/08/2018 17:02;27.47;1194.39;1126.32;35.06;0
5/08/2018 17:04;27.53;1186.63;1134.11;35.19;0
5/08/2018 17:06;27.06;1177.36;1148.74;35.82;0
5/08/2018 17:08;26.86;1170.79;1153.55;36.28;0
5/08/2018 17:10;27.07;1160.04;1152.02;36.24;0
5/08/2018 17:12;27.29;1149.19;1144.59;35.92;0
5/08/2018 17:14;26.91;1140.11;1157.47;36.41;0
5/08/2018 17:16;26.81;1130.86;1158.48;36.55;0
5/08/2018 17:18;26.69;1124.38;1166.99;36.78;0
5/08/2018 17:20;26.85;1113.28;1159.52;36.27;0
5/08/2018 17:22;26.73;1102.68;1164.56;36.56;0
5/08/2018 17:24;26.86;1096.3;1167.06;36.5;0
5/08/2018 17:26;26.73;1085.37;1161.8;36.52;0
5/08/2018 17:28;26.87;1076.35;1157.07;36.47;0
5/08/2018 17:30;27.17;1065.95;1154.67;35.83;0
5/08/2018 17:32;26.97;1052.7;1149.58;36.2;0
5/08/2018 17:34;27.03;1039.03;1142.84;35.96;0
5/08/2018 17:36;27.2;1028.55;1143.91;35.9;0
5/08/2018 17:38;26.99;1024.45;1152.73;36.18;0
5/08/2018 17:40;26.73;1014.65;1153.31;36.55;0
5/08/2018 17:42;26.7;1003.59;1151.07;36.36;0
5/08/2018 17:44;26.99;992.42;1145.82;36.39;0
5/08/2018 17:46;27.12;984.28;1141.35;35.97;0
5/08/2018 17:48;26.88;975.63;1147.3;36.25;0
5/08/2018 17:50;26.99;966.02;1145.9;36.25;0
5/08/2018 17:52;27.22;956.84;1141.57;36.24;0
5/08/2018 17:54;27.06;944.26;1144.82;36.65;0
5/08/2018 17:56;26.79;933.49;1154.98;37.33;0
