tijdstip;temperatuur;PAR;zonlicht;RV;neerslag
11/10/2018 18:26;22.78;51.82;15.45;54.58;0
11/10/2018 18:28;22.69;44.55;11.96;54.97;0
11/10/2018 18:30;22.61;40.46;10.63;55.27;0
11/10/2018 18:32;22.54;38.03;10.37;55.53;0
11/10/2018 18:34;22.52;35.29;9.61;55.58;0
11/10/2018 18:36;22.55;32.33;8.69;55.48;0
11/10/2018 18:38;22.48;29.51;7.57;55.83;0
11/10/2018 18:40;22.38;26.77;6.48;56.15;0
11/10/2018 18:42;22.31;24.25;5.54;56.44;0
11/10/2018 18:44;22.24;22.03;4.78;56.67;0
11/10/2018 18:46;22.16;19.94;4.06;56.98;0
11/10/2018 18:48;22.06;18;3.39;57.32;0
11/10/2018 18:50;22.01;16.25;2.79;57.48;0
11/10/2018 18:52;21.94;14.56;2.27;57.71;0
11/10/2018 18:54;21.98;12.97;1.86;57.61;0
11/10/2018 18:56;21.93;11.4;1.31;57.78;0
11/10/2018 18:58;21.89;9.95;0.72;57.94;0
11/10/2018 19:00;21.85;8.71;0.33;58.11;0
11/10/2018 19:02;21.88;7.61;0.11;58.04;0
11/10/2018 19:04;21.77;6.65;0;58.46;0
11/10/2018 19:06;21.73;5.83;0;58.56;0
11/10/2018 19:08;21.71;5.1;0;58.69;0
11/10/2018 19:10;21.68;4.54;0;58.76;0
11/10/2018 19:12;21.71;4.1;0;58.65;0
11/10/2018 19:14;21.69;3.76;0;58.71;0
11/10/2018 19:16;21.71;3.49;0;58.65;0
11/10/2018 19:18;21.61;3.3;0;59;0
11/10/2018 19:20;21.57;3.12;0;59.13;0
11/10/2018 19:22;21.56;3;0;59.18;0
11/10/2018 19:24;21.49;2.96;0;59.43;0
11/10/2018 19:26;21.41;2.93;0;59.72;0
11/10/2018 19:28;21.37;2.86;0;59.81;0
11/10/2018 19:30;21.31;2.85;0;60.04;0
11/10/2018 19:32;21.25;2.85;0;60.25;0
11/10/2018 19:34;21.25;2.84;0;60.28;0
11/10/2018 19:36;21.23;2.82;0;60.37;0
11/10/2018 19:38;21.15;2.84;0;60.66;0
11/10/2018 19:40;21.1;2.82;0;60.86;0
11/10/2018 19:42;21.05;2.84;0;61.06;0
11/10/2018 19:44;21;2.89;0;61.25;0
11/10/2018 19:46;20.95;2.85;0;61.42;0
11/10/2018 19:48;20.88;2.81;0;61.68;0
11/10/2018 19:50;20.79;2.84;0;62.03;0
11/10/2018 19:52;20.74;2.9;0;62.21;0
11/10/2018 19:54;20.67;2.85;0;62.47;0
11/10/2018 19:56;20.62;2.84;0;62.68;0
11/10/2018 19:58;20.6;2.83;0;62.8;0
11/10/2018 20:00;20.55;2.88;0;62.98;0
11/10/2018 20:02;20.5;2.92;0;63.19;0
11/10/2018 20:04;20.51;2.92;0;63.16;0
11/10/2018 20:06;20.49;2.9;0;63.2;0
11/10/2018 20:08;20.5;2.88;0;63.16;0
11/10/2018 20:10;20.52;2.91;0;63.04;0
11/10/2018 20:12;20.52;2.89;0;62.97;0
11/10/2018 20:14;20.5;2.86;0;62.94;0
11/10/2018 20:16;20.5;2.89;0;62.9;0
11/10/2018 20:18;20.51;2.9;0;62.82;0
11/10/2018 20:20;20.53;2.89;0;62.69;0
11/10/2018 20:22;20.53;2.88;0;62.7;0
11/10/2018 20:24;20.5;2.9;0;62.78;0
11/10/2018 20:26;20.51;2.89;0;62.74;0
11/10/2018 20:28;20.45;2.91;0;62.94;0
11/10/2018 20:30;20.37;2.87;0;63.24;0
11/10/2018 20:32;20.33;2.88;0;63.37;0
11/10/2018 20:34;20.3;2.89;0;63.44;0
11/10/2018 20:36;20.28;2.89;0;63.5;0
11/10/2018 20:38;20.26;2.87;0;63.55;0
11/10/2018 20:40;20.23;2.87;0;63.73;0
11/10/2018 20:42;20.24;2.92;0;63.78;0
11/10/2018 20:44;20.21;2.88;0;63.93;0
11/10/2018 20:46;20.15;2.86;0;64.25;0
11/10/2018 20:48;20.18;2.88;0;64.12;0
11/10/2018 20:50;20.17;2.86;0;64.03;0
11/10/2018 20:52;20.18;2.89;0;63.85;0
11/10/2018 20:54;20.13;2.87;0;63.95;0
11/10/2018 20:56;20.04;2.87;0;64.27;0
11/10/2018 20:58;19.98;2.93;0;64.45;0
11/10/2018 21:00;19.97;2.93;0;64.47;0
11/10/2018 21:02;19.92;2.92;0;64.6;0
11/10/2018 21:04;19.86;2.9;0;64.75;0
11/10/2018 21:06;19.82;2.91;0;64.87;0
11/10/2018 21:08;19.81;2.91;0;64.82;0
11/10/2018 21:10;19.81;2.93;0;64.77;0
11/10/2018 21:12;19.79;2.89;0;64.8;0
11/10/2018 21:14;19.74;2.89;0;64.93;0
11/10/2018 21:16;19.66;2.92;0;65.27;0
11/10/2018 21:18;19.63;2.94;0;65.46;0
11/10/2018 21:20;19.61;2.91;0;65.6;0
11/10/2018 21:22;19.57;2.93;0;65.81;0
11/10/2018 21:24;19.52;2.92;0;66.04;0
11/10/2018 21:26;19.5;2.94;0;66.15;0
11/10/2018 21:28;19.44;2.94;0;66.42;0
11/10/2018 21:30;19.44;2.91;0;66.37;0
11/10/2018 21:32;19.45;2.92;0;66.24;0
11/10/2018 21:34;19.44;2.93;0;66.21;0
11/10/2018 21:36;19.43;2.95;0;66.06;0
11/10/2018 21:38;19.42;2.96;0;66.06;0
11/10/2018 21:40;19.38;2.96;0;66.1;0
11/10/2018 21:42;19.37;2.96;0;66.06;0
11/10/2018 21:44;19.29;2.95;0;66.28;0
11/10/2018 21:46;19.33;2.99;0;65.97;0
11/10/2018 21:48;19.37;2.95;0;65.72;0
11/10/2018 21:50;19.44;2.97;0;65.37;0
11/10/2018 21:52;19.44;2.97;0;65.34;0
11/10/2018 21:54;19.4;2.91;0;65.43;0
11/10/2018 21:56;19.36;2.94;0;65.58;0
11/10/2018 21:58;19.35;2.96;0;65.54;0
11/10/2018 22:00;19.38;2.97;0;65.33;0
11/10/2018 22:02;19.33;2.98;0;65.45;0
11/10/2018 22:04;19.36;2.94;0;65.3;0
11/10/2018 22:06;19.43;2.91;0;65;0
11/10/2018 22:08;19.38;2.94;0;65.17;0
11/10/2018 22:10;19.36;2.95;0;65.25;0
11/10/2018 22:12;19.38;2.95;0;65.09;0
11/10/2018 22:14;19.4;2.97;0;64.99;0
11/10/2018 22:16;19.39;2.96;0;64.93;0
11/10/2018 22:18;19.44;2.98;0;64.66;0
11/10/2018 22:20;19.41;2.96;0;64.79;0
11/10/2018 22:22;19.32;2.93;0;65.16;0
11/10/2018 22:24;19.28;2.96;0;65.24;0
11/10/2018 22:26;19.27;2.95;0;65.2;0
11/10/2018 22:28;19.25;2.94;0;65.17;0
11/10/2018 22:30;19.31;2.93;0;64.9;0
11/10/2018 22:32;19.25;2.91;0;65.16;0
11/10/2018 22:34;19.17;2.97;0;65.42;0
11/10/2018 22:36;19.12;2.92;0;65.53;0
11/10/2018 22:38;19.15;2.97;0;65.3;0
11/10/2018 22:40;19.22;2.96;0;64.95;0
11/10/2018 22:42;19.18;2.97;0;65.03;0
11/10/2018 22:44;19.22;2.94;0;64.83;0
11/10/2018 22:46;19.21;2.93;0;64.86;0
11/10/2018 22:48;19.16;2.93;0;64.99;0
11/10/2018 22:50;19.15;2.93;0;64.97;0
11/10/2018 22:52;19.13;2.95;0;65.02;0
11/10/2018 22:54;19.1;2.98;0;65.06;0
11/10/2018 22:56;19.09;2.94;0;65.07;0
11/10/2018 22:58;19.11;2.94;0;64.86;0
11/10/2018 23:00;19.1;2.99;0;64.84;0
11/10/2018 23:02;19.07;2.93;0;64.9;0
11/10/2018 23:04;19.02;2.94;0;65.07;0
11/10/2018 23:06;18.98;2.91;0;65.14;0
11/10/2018 23:08;18.95;2.88;0;65.22;0
11/10/2018 23:10;18.88;2.9;0;65.43;0
11/10/2018 23:12;18.85;2.92;0;65.48;0
11/10/2018 23:14;18.88;2.92;0;65.28;0
11/10/2018 23:16;18.82;2.94;0;65.53;0
11/10/2018 23:18;18.76;2.96;0;65.69;0
11/10/2018 23:20;18.74;2.97;0;65.81;0
11/10/2018 23:22;18.66;2.93;0;66.13;0
11/10/2018 23:24;18.61;2.92;0;66.33;0
11/10/2018 23:26;18.61;2.93;0;66.25;0
11/10/2018 23:28;18.62;2.93;0;66.18;0
11/10/2018 23:30;18.55;2.94;0;66.46;0
11/10/2018 23:32;18.55;2.93;0;66.41;0
11/10/2018 23:34;18.52;2.92;0;66.53;0
11/10/2018 23:36;18.46;2.93;0;66.78;0
11/10/2018 23:38;18.45;2.98;0;66.72;0
11/10/2018 23:40;18.46;2.94;0;66.65;0
11/10/2018 23:42;18.48;2.96;0;66.51;0
11/10/2018 23:44;18.46;2.95;0;66.62;0
11/10/2018 23:46;18.38;2.95;0;66.91;0
11/10/2018 23:48;18.42;2.94;0;66.72;0
11/10/2018 23:50;18.41;2.94;0;66.77;0
11/10/2018 23:52;18.35;2.95;0;66.95;0
11/10/2018 23:54;18.36;2.99;0;66.9;0
11/10/2018 23:56;18.33;2.97;0;67;0
11/10/2018 23:58;18.33;2.97;0;66.94;0
12/10/2018 0:00;18.33;2.96;0;66.91;0
12/10/2018 0:02;18.39;2.91;0;66.62;0
12/10/2018 0:04;18.42;2.94;0;66.53;0
12/10/2018 0:06;18.38;2.94;0;66.66;0
12/10/2018 0:08;18.37;2.96;0;66.64;0
12/10/2018 0:10;18.39;2.99;0;66.55;0
12/10/2018 0:12;18.37;2.94;0;66.57;0
12/10/2018 0:14;18.36;2.97;0;66.62;0
12/10/2018 0:16;18.33;2.94;0.09;66.69;0
12/10/2018 0:18;18.35;2.92;0.4;66.58;0
12/10/2018 0:20;18.39;2.95;0.64;66.41;0
12/10/2018 0:22;18.43;2.93;0.77;66.24;0
12/10/2018 0:24;18.45;2.95;0.82;66.12;0
12/10/2018 0:26;18.45;2.93;0.76;66.17;0
12/10/2018 0:28;18.41;2.94;0.72;66.36;0
12/10/2018 0:30;18.4;2.98;0.73;66.43;0
12/10/2018 0:32;18.4;2.99;0.74;66.47;0
12/10/2018 0:34;18.4;2.96;0.77;66.45;0
12/10/2018 0:36;18.41;3;0.81;66.42;0
12/10/2018 0:38;18.42;2.93;0.74;66.44;0
12/10/2018 0:40;18.43;2.92;0.71;66.44;0
12/10/2018 0:42;18.43;2.97;0.72;66.46;0
12/10/2018 0:44;18.47;2.97;0.39;67.18;0
12/10/2018 0:46;18.39;2.96;0;68.44;0
12/10/2018 0:48;18.34;3.01;0;68.63;0
12/10/2018 0:50;18.47;3.02;0;68;0
12/10/2018 0:52;18.47;2.97;0;68.22;0
12/10/2018 0:54;18.44;3;0;68.38;0
12/10/2018 0:56;18.51;2.98;0;68.1;0
12/10/2018 0:58;18.57;2.98;0;68.16;0
12/10/2018 1:00;18.64;3.03;0;67.96;0
12/10/2018 1:02;18.75;2.99;0;67.86;0
12/10/2018 1:04;18.86;3.04;0;68.49;0
12/10/2018 1:06;18.76;3.03;0;70.26;0
12/10/2018 1:08;18.69;3.05;0;71.37;0.1
12/10/2018 1:10;18.53;3.06;0;72.7;0
12/10/2018 1:12;18.43;3.06;0;73.6;0
12/10/2018 1:14;18.31;3.09;0;75.06;0.1
12/10/2018 1:16;18.11;3.07;0;76.9;0
12/10/2018 1:18;17.91;3.07;0;78.58;0.1
12/10/2018 1:20;17.71;3.04;0;80.24;0.1
12/10/2018 1:22;17.56;3.08;0;81.75;0.1
12/10/2018 1:24;17.42;3.07;0;83.12;0.1
12/10/2018 1:26;17.31;3.07;0;83.84;0.1
12/10/2018 1:28;17.22;3.07;0;84.63;0
12/10/2018 1:30;17.1;3.05;0;85.1;0
12/10/2018 1:32;17.07;3.03;0;85.22;0
12/10/2018 1:34;17.05;3.08;0;85.13;0.1
12/10/2018 1:36;17.03;3.09;0;85.15;0
12/10/2018 1:38;17.01;3.01;0;85.2;0
12/10/2018 1:40;16.99;3.06;0;85.19;0
12/10/2018 1:42;16.96;3.06;0;85.24;0
12/10/2018 1:44;16.9;3.06;0;85.24;0
12/10/2018 1:46;16.8;3.08;0;85.17;0
12/10/2018 1:48;16.73;3.09;0;85.1;0
12/10/2018 1:50;16.67;3.06;0.01;85.13;0
12/10/2018 1:52;16.61;3.07;0.12;85.15;0
12/10/2018 1:54;16.54;3.09;0.34;85.17;0
12/10/2018 1:56;16.52;3.06;0.55;85.29;0
12/10/2018 1:58;16.5;3.06;0.7;85.21;0
12/10/2018 2:00;16.5;3.03;0.78;85.27;0
12/10/2018 2:02;16.5;3.07;0.81;85.15;0
12/10/2018 2:04;16.49;3.09;0.86;85.16;0
12/10/2018 2:06;16.51;3.08;0.78;85.26;0
12/10/2018 2:08;16.51;3.08;0.49;85.16;0
12/10/2018 2:10;16.46;3.06;0.08;85.16;0
12/10/2018 2:12;16.42;3.1;0;85.25;0
12/10/2018 2:14;16.4;3.09;0;85.16;0
12/10/2018 2:16;16.39;3.13;0;85.11;0
12/10/2018 2:18;16.36;3.1;0;85.11;0
12/10/2018 2:20;16.32;3.12;0;85.15;0
12/10/2018 2:22;16.27;3.08;0;85.17;0
12/10/2018 2:24;16.22;3.09;0;85.19;0
12/10/2018 2:26;16.19;3.07;0;85.18;0
12/10/2018 2:28;16.17;3.07;0;85.15;0
12/10/2018 2:30;16.17;3.1;0;85.22;0
12/10/2018 2:32;16.17;3.07;0;85.21;0
12/10/2018 2:34;16.15;3.08;0;85.1;0
12/10/2018 2:36;16.13;3.1;0;85.09;0
12/10/2018 2:38;16.11;3.08;0;85.13;0
12/10/2018 2:40;16.08;3.09;0;85.18;0
12/10/2018 2:42;16.06;3.07;0;85.06;0
12/10/2018 2:44;16.05;3.09;0;85.19;0
12/10/2018 2:46;16.04;3.11;0;85.05;0
12/10/2018 2:48;15.99;3.09;0;85.17;0
12/10/2018 2:50;15.94;3.1;0;85.15;0
12/10/2018 2:52;15.93;3.11;0;85.18;0
12/10/2018 2:54;15.91;3.1;0;85.19;0
12/10/2018 2:56;15.88;3.12;0;85.19;0
12/10/2018 2:58;15.89;3.15;0;85.14;0
12/10/2018 3:00;15.9;3.17;0;85.08;0
12/10/2018 3:02;15.95;3.12;0;85.13;0
12/10/2018 3:04;15.98;3.16;0;85.07;0
12/10/2018 3:06;15.97;3.08;0;85.11;0
12/10/2018 3:08;15.97;3.13;0;85.07;0
12/10/2018 3:10;15.93;3.14;0;85.14;0
12/10/2018 3:12;15.94;3.15;0;85.15;0
12/10/2018 3:14;15.94;3.14;0;85.07;0
12/10/2018 3:16;15.92;3.17;0;85.04;0
12/10/2018 3:18;15.89;3.16;0;85.16;0
12/10/2018 3:20;15.85;3.16;0;85.21;0
12/10/2018 3:22;15.82;3.18;0;85.01;0
12/10/2018 3:24;15.77;3.14;0;85.1;0
12/10/2018 3:26;15.73;3.15;0;85.14;0
12/10/2018 3:28;15.67;3.16;0;85.16;0
12/10/2018 3:30;15.64;3.13;0;85.11;0
12/10/2018 3:32;15.64;3.11;0;85.08;0
12/10/2018 3:34;15.65;3.12;0;85.18;0
12/10/2018 3:36;15.63;3.08;0;85.2;0
12/10/2018 3:38;15.62;3.12;0;85.17;0
12/10/2018 3:40;15.66;3.09;0;85.18;0
12/10/2018 3:42;15.69;3.12;0;85.11;0
12/10/2018 3:44;15.74;3.12;0;85.18;0
12/10/2018 3:46;15.79;3.14;0;85.13;0
12/10/2018 3:48;15.83;3.12;0;85.09;0
12/10/2018 3:54;15.87;3.11;0;85.2;0
12/10/2018 3:56;15.85;3.1;0;85.09;0
12/10/2018 3:58;15.83;3.09;0;85.15;0
12/10/2018 4:00;15.83;3.09;0;85.1;0
12/10/2018 4:02;15.81;3.08;0;85.04;0
12/10/2018 4:04;15.75;3.06;0;85.18;0
12/10/2018 4:06;15.7;3.06;0;85.14;0
12/10/2018 4:08;15.68;3.12;0;85.1;0
12/10/2018 4:10;15.67;3.1;0;85.18;0
12/10/2018 4:12;15.65;3.07;0;85.21;0
12/10/2018 4:14;15.61;3.07;0;85.11;0
12/10/2018 4:16;15.58;3.08;0;85.11;0
12/10/2018 4:18;15.62;3.11;0;85.21;0
12/10/2018 4:20;15.61;3.08;0;85.13;0
12/10/2018 4:22;15.61;3.08;0;85.04;0
12/10/2018 4:24;15.6;3.1;0;85.06;0
12/10/2018 4:26;15.58;3.1;0;85.03;0
12/10/2018 4:28;15.58;3.14;0;85.16;0
12/10/2018 4:30;15.54;3.12;0;85.12;0
12/10/2018 4:32;15.52;3.08;0;85.08;0
12/10/2018 4:34;15.53;3.06;0;85.11;0
12/10/2018 4:36;15.53;3.07;0;85.09;0
12/10/2018 4:38;15.51;3.11;0;85.02;0
12/10/2018 4:40;15.48;3.11;0;85.09;0
12/10/2018 4:42;15.45;3.09;0;85.11;0
12/10/2018 4:44;15.47;3.11;0;85.05;0
12/10/2018 4:46;15.48;3.12;0;85.13;0
12/10/2018 4:48;15.49;3.14;0;85.07;0
12/10/2018 4:50;15.48;3.14;0;85.04;0
12/10/2018 4:52;15.47;3.13;0;85.01;0
12/10/2018 4:54;15.46;3.12;0;85.19;0
12/10/2018 4:56;15.45;3.11;0;84.99;0
12/10/2018 4:58;15.45;3.07;0;85.12;0
12/10/2018 5:00;15.44;3.11;0;85.12;0
12/10/2018 5:02;15.42;3.13;0;85.14;0
12/10/2018 5:04;15.4;3.1;0;85.16;0
12/10/2018 5:06;15.29;3.08;0;85.13;0
12/10/2018 5:08;15.21;3.12;0;85.18;0
12/10/2018 5:10;15.1;3.14;0;85.2;0
12/10/2018 5:12;15.03;3.12;0;85.08;0
12/10/2018 5:14;15;3.12;0;85.08;0
12/10/2018 5:16;14.97;3.11;0;85.15;0
12/10/2018 5:18;14.96;3.13;0;85.15;0
12/10/2018 5:20;14.92;3.16;0;85.1;0
12/10/2018 5:22;14.89;3.12;0;85.12;0
12/10/2018 5:24;14.87;3.11;0;85.11;0
12/10/2018 5:26;14.84;3.09;0;85.12;0
12/10/2018 5:28;14.82;3.08;0;85.09;0
12/10/2018 5:30;14.83;3.09;0;85.14;0
12/10/2018 5:32;14.82;3.08;0;85.08;0
12/10/2018 5:34;14.82;3.09;0;85.07;0
12/10/2018 5:36;14.82;3.09;0;85.03;0
12/10/2018 5:38;14.81;3.07;0;85.19;0
12/10/2018 5:40;14.83;3.09;0;85.07;0
12/10/2018 5:42;14.85;3.12;0;85.1;0
12/10/2018 5:44;14.85;3.12;0;85.03;0
12/10/2018 5:46;14.85;3.15;0;85.12;0
12/10/2018 5:48;14.85;3.09;0;85.15;0
12/10/2018 5:50;14.83;3.11;0;85.14;0
12/10/2018 5:52;14.82;3.13;0;85.11;0
12/10/2018 5:54;14.82;3.17;0;85.09;0
12/10/2018 5:56;14.77;3.15;0;85.07;0
12/10/2018 5:58;14.77;3.14;0;85.15;0
12/10/2018 6:00;14.75;3.12;0;85.03;0
12/10/2018 6:02;14.74;3.14;0;85.11;0
12/10/2018 6:04;14.72;3.13;0;85.08;0
12/10/2018 6:06;14.72;3.13;0;85.09;0
12/10/2018 6:08;14.72;3.12;0;85.1;0
12/10/2018 6:10;14.7;3.17;0;85.19;0
12/10/2018 6:12;14.7;3.13;0;85.03;0
12/10/2018 6:14;14.74;3.12;0;85.03;0
12/10/2018 6:16;14.77;3.13;0;85.11;0
12/10/2018 6:18;14.81;3.11;0;85.05;0
12/10/2018 6:20;14.85;3.11;0;85.14;0
12/10/2018 6:22;14.88;3.14;0;85.12;0
12/10/2018 6:24;14.91;3.14;0;85.13;0
12/10/2018 6:26;14.95;3.15;0;85.12;0
12/10/2018 6:28;14.94;3.15;0;84.99;0
12/10/2018 6:30;14.92;3.15;0;85.04;0
12/10/2018 6:32;14.91;3.15;0;85.12;0
12/10/2018 6:34;14.91;3.17;0;85.16;0
12/10/2018 6:36;14.9;3.18;0;85.13;0
12/10/2018 6:38;14.9;3.2;0;85.02;0
12/10/2018 6:40;14.88;3.17;0;85.2;0
12/10/2018 6:42;14.88;3.17;0;85.11;0
12/10/2018 6:44;14.87;3.14;0;85.13;0
12/10/2018 6:46;14.82;3.2;0;85.21;0
12/10/2018 6:48;14.79;3.18;0;85.12;0
12/10/2018 6:50;14.79;3.15;0;85.13;0
12/10/2018 6:52;14.75;3.17;0;85.01;0
12/10/2018 6:54;14.71;3.15;0;85.11;0
12/10/2018 6:56;14.69;3.14;0;85.03;0
12/10/2018 6:58;14.69;3.16;0;85.12;0
12/10/2018 7:00;14.69;3.13;0;85.02;0
12/10/2018 7:02;14.66;3.19;0;85.14;0
12/10/2018 7:04;14.65;3.14;0;85.1;0
12/10/2018 7:06;14.63;3.13;0;85.15;0
12/10/2018 7:08;14.62;3.1;0;85;0
12/10/2018 7:10;14.63;3.15;0;84.93;0
12/10/2018 7:12;14.61;3.12;0;85.11;0
12/10/2018 7:14;14.58;3.13;0;85.11;0
12/10/2018 7:16;14.56;3.11;0;85.09;0
12/10/2018 7:18;14.54;3.12;0;84.97;0
12/10/2018 7:20;14.49;3.14;0;85.08;0
12/10/2018 7:22;14.48;3.18;0;85.02;0
12/10/2018 7:24;14.43;3.2;0;85.06;0
12/10/2018 7:26;14.42;3.23;0;85.11;0
12/10/2018 7:28;14.42;3.24;0;85.09;0
12/10/2018 7:30;14.4;3.35;0;85.03;0
12/10/2018 7:32;14.43;3.47;0;85.1;0
12/10/2018 7:34;14.46;3.59;0;85.05;0
12/10/2018 7:36;14.54;3.75;0;85.12;0
12/10/2018 7:38;14.65;4.04;0.06;85.11;0
12/10/2018 7:40;14.71;4.47;0.36;85.04;0
12/10/2018 7:42;14.74;5.09;0.9;85.13;0
12/10/2018 7:44;14.75;6.1;2.09;85.03;0
12/10/2018 7:46;14.75;7.32;3.22;85.12;0
12/10/2018 7:48;14.69;8.59;3.98;85.07;0
12/10/2018 7:50;14.67;9.95;4.77;85.13;0
12/10/2018 7:52;14.72;11.5;5.47;85.03;0
12/10/2018 7:54;14.7;13.14;6.13;85.2;0
12/10/2018 7:56;14.71;14.72;6.47;85.12;0
12/10/2018 7:58;14.7;16.12;6.51;85.06;0
12/10/2018 8:00;14.67;17.37;6.3;85.1;0
12/10/2018 8:02;14.65;19;6.82;85.17;0
12/10/2018 8:04;14.64;21.26;8.36;85.11;0
12/10/2018 8:06;14.67;23.26;8.93;85.08;0
12/10/2018 8:08;14.7;24.85;9.59;85.14;0
12/10/2018 8:10;14.68;27.46;11.55;85.06;0
12/10/2018 8:12;14.69;31.95;15.85;85.1;0
12/10/2018 8:14;14.75;37.62;20.26;85.17;0
12/10/2018 8:16;14.81;44.24;23.94;85.14;0
12/10/2018 8:18;14.85;54.43;31.75;85.09;0
12/10/2018 8:20;14.89;63.91;36.92;85.16;0
12/10/2018 8:22;14.92;72.81;42.87;85.12;0
12/10/2018 8:24;14.96;77.54;43.69;85.19;0
12/10/2018 8:26;15.01;80.3;41.85;85.21;0
12/10/2018 8:28;15.04;85.06;42.97;85.19;0
12/10/2018 8:30;15.05;92.57;46.63;85.18;0
12/10/2018 8:32;15.08;100.31;50.13;85.09;0
12/10/2018 8:34;15.1;108.99;54.49;85.16;0
12/10/2018 8:36;15.12;118.56;59.54;85.2;0
12/10/2018 8:38;15.14;129.46;65.56;85.19;0
12/10/2018 8:40;15.16;143.26;74.17;85.23;0
12/10/2018 8:42;15.2;149.65;76.52;85.19;0
12/10/2018 8:44;15.25;155.36;78.48;85.17;0
12/10/2018 8:46;15.29;155.95;76.56;85.17;0
12/10/2018 8:48;15.33;184.17;95.84;85.24;0
12/10/2018 8:50;15.38;196.74;102.79;85.3;0
12/10/2018 8:52;15.42;225.5;121.55;85.22;0
12/10/2018 8:54;15.46;241.15;131.62;85.28;0
12/10/2018 8:56;15.47;246.32;133.17;85.18;0
12/10/2018 8:58;15.45;256.41;138.37;85.22;0
12/10/2018 9:00;15.45;266.36;143.17;85.27;0
12/10/2018 9:02;15.47;274.21;147.32;85.2;0
12/10/2018 9:04;15.5;280.36;150.09;85.2;0
12/10/2018 9:06;15.53;259.63;133.93;85.29;0
12/10/2018 9:08;15.55;258.98;130.67;85.21;0
12/10/2018 9:10;15.62;287.5;147.22;85.19;0
12/10/2018 9:12;15.66;292.63;148.45;85.18;0
12/10/2018 9:14;15.7;306.28;154.38;85.25;0
12/10/2018 9:16;15.73;327.21;165.13;85.24;0
12/10/2018 9:18;15.79;342.45;172.75;85.29;0
12/10/2018 9:20;15.86;357.69;180.61;85.25;0
12/10/2018 9:22;15.88;357.53;178.72;85.32;0
12/10/2018 9:24;15.95;385.77;194.29;85.16;0
12/10/2018 9:26;16.03;406.9;206.27;85.17;0
12/10/2018 9:28;16.16;416.98;210.7;84.95;0
12/10/2018 9:30;16.26;430.13;217.11;84.93;0
12/10/2018 9:32;16.36;413.56;205.37;84.57;0
12/10/2018 9:34;16.47;435.34;217.72;84.31;0
12/10/2018 9:36;16.58;424.18;209.1;83.85;0
12/10/2018 9:38;16.63;445.29;220.55;83.65;0
12/10/2018 9:40;16.73;463.89;238.08;83.36;0
12/10/2018 9:42;16.87;486.73;241.34;82.68;0
12/10/2018 9:44;16.91;501.56;248.71;82.06;0
12/10/2018 9:46;16.96;514.76;255.78;82.29;0
12/10/2018 9:48;17.03;519.06;258.39;81.57;0
12/10/2018 9:50;17.09;527.02;262.84;81.76;0
12/10/2018 9:52;17.26;498.97;246.64;81.68;0
12/10/2018 9:54;17.35;492.07;241.06;81.14;0
12/10/2018 9:56;17.34;503.4;247.34;81;0
12/10/2018 9:58;17.37;518.03;253.97;80.87;0
12/10/2018 10:00;17.33;488.48;238.4;80.78;0
12/10/2018 10:02;17.34;526.81;258.12;81.04;0
12/10/2018 10:04;17.38;558.29;274.63;80.93;0
12/10/2018 10:06;17.52;579.36;285.34;80.44;0
12/10/2018 10:08;17.66;610.9;302.24;80.3;0
12/10/2018 10:10;17.75;591.23;291.61;79.72;0
12/10/2018 10:12;17.74;564.76;275.55;79.93;0
12/10/2018 10:14;17.77;570.22;277.27;79.67;0
12/10/2018 10:16;17.68;591.47;288.13;79.68;0
12/10/2018 10:18;17.68;619.69;302.36;79.53;0
12/10/2018 10:20;17.73;644.37;314.73;79.48;0
12/10/2018 10:22;17.9;670.44;328.82;79.69;0
12/10/2018 10:24;17.97;676.96;330.86;79.02;0
12/10/2018 10:26;18.03;683.16;333.08;79.25;0
12/10/2018 10:28;18.25;721.69;353.39;78.31;0
12/10/2018 10:30;18.34;756.26;371.67;77.88;0
12/10/2018 10:32;18.25;782.91;385.18;77.47;0
12/10/2018 10:34;18.26;806.7;397.32;78.25;0
12/10/2018 10:36;18.47;826.44;407.89;78.43;0
12/10/2018 10:38;18.75;811.46;401.42;76.87;0
12/10/2018 10:40;18.87;784.75;386.55;76.26;0
12/10/2018 10:42;18.74;766.84;376.78;76.44;0
12/10/2018 10:44;18.63;742.16;362.95;76.57;0
12/10/2018 10:46;18.56;746.72;365.09;76.91;0
12/10/2018 10:48;18.68;739.15;361.93;77.02;0
12/10/2018 10:50;18.75;718.05;350.79;76.46;0
12/10/2018 10:52;18.76;689.69;336.13;76.26;0
12/10/2018 10:54;18.7;662.71;322.07;76.94;0
12/10/2018 10:56;18.93;716.7;350.24;77.03;0
12/10/2018 10:58;18.99;598.05;288.27;75.78;0
12/10/2018 11:00;18.81;601.07;287.88;76.03;0
12/10/2018 11:02;18.75;681.76;330.39;76.36;0
12/10/2018 11:04;18.85;690.07;334.8;76.22;0
12/10/2018 11:06;18.98;730.47;354.85;75.92;0
12/10/2018 11:08;19.03;783.66;381.37;76.16;0
12/10/2018 11:10;19.07;813.42;396.4;75.27;0
12/10/2018 11:12;19.15;865.95;424.04;75.4;0
12/10/2018 11:14;19.21;883.38;433.78;75.41;0
12/10/2018 11:16;19.48;864.29;425.37;74.97;0
12/10/2018 11:18;19.57;719.71;350.13;74.15;0
12/10/2018 11:20;19.4;740.8;362.41;73.97;0
